[INFO] [1729174421.341131]: Waiting for sensor data...
[INFO] [1729174421.443595]: Calculated Dynamic CoM: x=5.09295707176, y=-0.987625606921, z=25.6044681209
[INFO] [1729174421.443835]: Projected CoM on the ground: x=5.09295707176, y=-0.987625606921, z=0
[INFO] [1729174421.443962]: Calculated Moments: Mx=0.75463425, My=1.5092685
[INFO] [1729174572.941566]: Projected CoM on the ground: x=0.235205234808, y=-1.00209691448, z=0
[INFO] [1729174572.941736]: Calculated Moments: Mx=0.75463425, My=1.5092685
[INFO] [1729174572.941890]: Calculated Dynamic ZMP: x=0.555381583915, y=-1.02915546022
[INFO] [1729174572.942016]: Calculated ZMP: x=0.555381583915, y=-1.02915546022
[INFO] [1729174573.041322]: Calculated Dynamic CoM: x=0.238130289434, y=-1.00212237523, z=26.2018686682
[INFO] [1729174573.041564]: Projected CoM on the ground: x=0.238130289434, y=-1.00212237523, z=0
[INFO] [1729174573.041724]: Calculated Moments: Mx=0.75463425, My=1.5092685
[INFO] [1729174573.041894]: Calculated Dynamic ZMP: x=0.560957312718, y=-1.03159471669
[INFO] [1729174573.042073]: Calculated ZMP: x=0.560957312718, y=-1.03159471669
[INFO] [1729174573.141319]: Calculated Dynamic CoM: x=0.275419276352, y=-1.00228186502, z=26.2012058104
[INFO] [1729174573.141600]: Projected CoM on the ground: x=0.275419276352, y=-1.00228186502, z=0
[INFO] [1729174573.141839]: Calculated Moments: Mx=0.75463425, My=1.5092685
[INFO] [1729174573.142201]: Calculated Dynamic ZMP: x=0.63659830591, y=-1.04289554045
[INFO] [1729174573.142388]: Calculated ZMP: x=0.63659830591, y=-1.04289554045
[INFO] [1729174573.241358]: Calculated Dynamic CoM: x=0.184404713819, y=-1.0020541962, z=26.2024326727
[INFO] [1729174573.241620]: Projected CoM on the ground: x=0.184404713819, y=-1.0020541962, z=0
[INFO] [1729174573.241787]: Calculated Moments: Mx=0.75463425, My=1.5092685
[INFO] [1729174573.241975]: Calculated Dynamic ZMP: x=0.453754058487, y=-1.03048448741
[INFO] [1729174573.242161]: Calculated ZMP: x=0.453754058487, y=-1.03048448741
[INFO] [1729174573.341360]: Calculated Dynamic CoM: x=0.207196755455, y=-1.00195420915, z=26.202166422
[INFO] [1729174573.341655]: Projected CoM on the ground: x=0.207196755455, y=-1.00195420915, z=0
[INFO] [1729174573.341881]: Calculated Moments: Mx=0.75463425, My=1.5092685
[INFO] [1729174573.342065]: Calculated Dynamic ZMP: x=0.498448094031, y=-1.01473154053
[INFO] [1729174573.342227]: Calculated ZMP: x=0.498448094031, y=-1.01473154053
[INFO] [1729174573.441356]: Calculated Dynamic CoM: x=0.212444995916, y=-1.00198394059, z=26.2015067356
[INFO] [1729174573.441590]: Projected CoM on the ground: x=0.212444995916, y=-1.00198394059, z=0
[INFO] [1729174573.441779]: Calculated Moments: Mx=0.75463425, My=1.5092685
[INFO] [1729174573.441948]: Calculated Dynamic ZMP: x=0.509443477284, y=-1.01810381702
[INFO] [1729174573.442090]: Calculated ZMP: x=0.509443477284, y=-1.01810381702
[INFO] [1729174573.541351]: Calculated Dynamic CoM: x=0.22729634951, y=-1.00216963513, z=26.2014049353
[INFO] [1729174573.541648]: Projected CoM on the ground: x=0.22729634951, y=-1.00216963513, z=0
[INFO] [1729174573.541887]: Calculated Moments: Mx=0.75463425, My=1.5092685
[INFO] [1729174573.542039]: Calculated Dynamic ZMP: x=0.539729585935, y=-1.03844179147
[INFO] [1729174573.542178]: Calculated ZMP: x=0.539729585935, y=-1.03844179147
[INFO] [1729174573.641353]: Calculated Dynamic CoM: x=0.235008421151, y=-1.00208966285, z=26.2014536741
[INFO] [1729174573.641642]: Projected CoM on the ground: x=0.235008421151, y=-1.00208966285, z=0
[INFO] [1729174573.642056]: Calculated Moments: Mx=0.75463425, My=1.5092685
[INFO] [1729174573.642256]: Calculated Dynamic ZMP: x=0.554600391495, y=-1.02833938578
[INFO] [1729174573.642446]: Calculated ZMP: x=0.554600391495, y=-1.02833938578
[INFO] [1729174573.741352]: Calculated Dynamic CoM: x=0.26781260388, y=-1.00169267418, z=26.2016139787
[INFO] [1729174573.741627]: Projected CoM on the ground: x=0.26781260388, y=-1.00169267418, z=0
[INFO] [1729174573.741854]: Calculated Moments: Mx=0.75463425, My=1.5092685
[INFO] [1729174573.742035]: Calculated Dynamic ZMP: x=0.618395994047, y=-0.986128134625
[INFO] [1729174573.742205]: Calculated ZMP: x=0.618395994047, y=-0.986128134625
[INFO] [1729174573.841349]: Calculated Dynamic CoM: x=0.262726166869, y=-1.00212326257, z=26.2015837137
[INFO] [1729174573.841618]: Projected CoM on the ground: x=0.262726166869, y=-1.00212326257, z=0
[INFO] [1729174573.841817]: Calculated Moments: Mx=0.75463425, My=1.5092685
[INFO] [1729174573.842016]: Calculated Dynamic ZMP: x=0.610368080393, y=-1.0289699196
[INFO] [1729174573.842184]: Calculated ZMP: x=0.610368080393, y=-1.0289699196
[INFO] [1729174573.941361]: Calculated Dynamic CoM: x=0.234967812085, y=-1.00187163182, z=26.2019496828
[INFO] [1729174573.941635]: Projected CoM on the ground: x=0.234967812085, y=-1.00187163182, z=0
[INFO] [1729174573.941863]: Calculated Moments: Mx=0.75463425, My=1.5092685
[INFO] [1729174573.942043]: Calculated Dynamic ZMP: x=0.553790617564, y=-1.0039997855
[INFO] [1729174573.942212]: Calculated ZMP: x=0.553790617564, y=-1.0039997855
[INFO] [1729174574.041351]: Calculated Dynamic CoM: x=0.226836288222, y=-1.00166340315, z=26.201403372
[INFO] [1729174574.041641]: Projected CoM on the ground: x=0.226836288222, y=-1.00166340315, z=0
[INFO] [1729174574.042056]: Calculated Moments: Mx=0.75463425, My=1.5092685
[INFO] [1729174574.042271]: Calculated Dynamic ZMP: x=0.536882997728, y=-0.979873149167
[INFO] [1729174574.042459]: Calculated ZMP: x=0.536882997728, y=-0.979873149167
[INFO] [1729174574.141351]: Calculated Dynamic CoM: x=0.234107533156, y=-1.00233430682, z=26.2018304659
[INFO] [1729174574.141610]: Projected CoM on the ground: x=0.234107533156, y=-1.00233430682, z=0
[INFO] [1729174574.141776]: Calculated Moments: Mx=0.75463425, My=1.5092685
[INFO] [1729174574.141935]: Calculated Dynamic ZMP: x=0.554447821524, y=-1.05584425834
[INFO] [1729174574.142075]: Calculated ZMP: x=0.554447821524, y=-1.05584425834
[INFO] [1729174574.241344]: Calculated Dynamic CoM: x=0.278599336992, y=-1.00194056134, z=26.2014765712
[INFO] [1729174574.241603]: Projected CoM on the ground: x=0.278599336992, y=-1.00194056134, z=0
[INFO] [1729174574.241806]: Calculated Moments: Mx=0.75463425, My=1.5092685
[INFO] [1729174574.241962]: Calculated Dynamic ZMP: x=0.640916610753, y=-1.0101792779
[INFO] [1729174574.242100]: Calculated ZMP: x=0.640916610753, y=-1.0101792779
[INFO] [1729174574.341349]: Calculated Dynamic CoM: x=0.252226659362, y=-1.00208043967, z=26.2012500471
[INFO] [1729174574.341587]: Projected CoM on the ground: x=0.252226659362, y=-1.00208043967, z=0
[INFO] [1729174574.341869]: Calculated Moments: Mx=0.75463425, My=1.5092685
[INFO] [1729174574.342264]: Calculated Dynamic ZMP: x=0.588772679749, y=-1.02559061089
[INFO] [1729174574.342481]: Calculated ZMP: x=0.588772679749, y=-1.02559061089
[INFO] [1729174574.441351]: Calculated Dynamic CoM: x=0.227998447407, y=-1.00170963063, z=26.2014273792
[INFO] [1729174574.441674]: Projected CoM on the ground: x=0.227998447407, y=-1.00170963063, z=0
[INFO] [1729174574.441909]: Calculated Moments: Mx=0.75463425, My=1.5092685
[INFO] [1729174574.442046]: Calculated Dynamic ZMP: x=0.539385118395, y=-0.985340461707
[INFO] [1729174574.442172]: Calculated ZMP: x=0.539385118395, y=-0.985340461707
[INFO] [1729174574.541340]: Calculated Dynamic CoM: x=0.232706192755, y=-1.00233178527, z=26.2020091509
[INFO] [1729174574.541647]: Projected CoM on the ground: x=0.232706192755, y=-1.00233178527, z=0
[INFO] [1729174574.541924]: Calculated Moments: Mx=0.75463425, My=1.5092685
[INFO] [1729174574.542136]: Calculated Dynamic ZMP: x=0.551836722607, y=-1.05591216682
[INFO] [1729174574.542356]: Calculated ZMP: x=0.551836722607, y=-1.05591216682
[INFO] [1729174574.641344]: Calculated Dynamic CoM: x=0.27085497851, y=-1.001923194, z=26.2016881239
[INFO] [1729174574.641600]: Projected CoM on the ground: x=0.27085497851, y=-1.001923194, z=0
[INFO] [1729174574.641831]: Calculated Moments: Mx=0.75463425, My=1.5092685
[INFO] [1729174574.642223]: Calculated Dynamic ZMP: x=0.625916631192, y=-1.00873737223
[INFO] [1729174574.642365]: Calculated ZMP: x=0.625916631192, y=-1.00873737223
[INFO] [1729174574.741328]: Calculated Dynamic CoM: x=0.215518982014, y=-1.00179196049, z=26.2015991843
[INFO] [1729174574.741598]: Projected CoM on the ground: x=0.215518982014, y=-1.00179196049, z=0
[INFO] [1729174574.741825]: Calculated Moments: Mx=0.75463425, My=1.5092685
[INFO] [1729174574.742013]: Calculated Dynamic ZMP: x=0.514876418923, y=-0.99446122104
[INFO] [1729174574.742186]: Calculated ZMP: x=0.514876418923, y=-0.99446122104
[INFO] [1729174574.841324]: Calculated Dynamic CoM: x=0.299611883738, y=-1.0015782561, z=26.2011398936
[INFO] [1729174574.841584]: Projected CoM on the ground: x=0.299611883738, y=-1.0015782561, z=0
[INFO] [1729174574.841778]: Calculated Moments: Mx=0.75463425, My=1.5092685
[INFO] [1729174574.842292]: Calculated Dynamic ZMP: x=0.681634764915, y=-0.977685236863
[INFO] [1729174574.842472]: Calculated ZMP: x=0.681634764915, y=-0.977685236863
[INFO] [1729174574.941338]: Calculated Dynamic CoM: x=0.288447380683, y=-1.0017541143, z=26.2015462295
[INFO] [1729174574.941612]: Projected CoM on the ground: x=0.288447380683, y=-1.0017541143, z=0
[INFO] [1729174574.941842]: Calculated Moments: Mx=0.75463425, My=1.5092685
[INFO] [1729174574.942023]: Calculated Dynamic ZMP: x=0.660301523362, y=-0.992852822778
[INFO] [1729174574.942191]: Calculated ZMP: x=0.660301523362, y=-0.992852822778
[INFO] [1729174575.041329]: Calculated Dynamic CoM: x=0.258936858642, y=-1.00188226034, z=26.2016804925
[INFO] [1729174575.041610]: Projected CoM on the ground: x=0.258936858642, y=-1.00188226034, z=0
[INFO] [1729174575.041841]: Calculated Moments: Mx=0.75463425, My=1.5092685
[INFO] [1729174575.042017]: Calculated Dynamic ZMP: x=0.602404903517, y=-1.00489009719
[INFO] [1729174575.042215]: Calculated ZMP: x=0.602404903517, y=-1.00489009719
[INFO] [1729174575.141336]: Calculated Dynamic CoM: x=0.228240434351, y=-1.00186247858, z=26.2019820772
[INFO] [1729174575.141608]: Projected CoM on the ground: x=0.228240434351, y=-1.00186247858, z=0
[INFO] [1729174575.141782]: Calculated Moments: Mx=0.75463425, My=1.5092685
[INFO] [1729174575.141985]: Calculated Dynamic ZMP: x=0.540846194543, y=-1.00300969248
[INFO] [1729174575.142112]: Calculated ZMP: x=0.540846194543, y=-1.00300969248
[INFO] [1729174575.241330]: Calculated Dynamic CoM: x=0.227089702274, y=-1.00202253263, z=26.2018478577
[INFO] [1729174575.241621]: Projected CoM on the ground: x=0.227089702274, y=-1.00202253263, z=0
[INFO] [1729174575.241910]: Calculated Moments: Mx=0.75463425, My=1.5092685
[INFO] [1729174575.242129]: Calculated Dynamic ZMP: x=0.538974829982, y=-1.02153667338
[INFO] [1729174575.242338]: Calculated ZMP: x=0.538974829982, y=-1.02153667338
[INFO] [1729174575.341331]: Calculated Dynamic CoM: x=0.196048661671, y=-1.00180507963, z=26.2016568426
[INFO] [1729174575.341605]: Projected CoM on the ground: x=0.196048661671, y=-1.00180507963, z=0
[INFO] [1729174575.341772]: Calculated Moments: Mx=0.75463425, My=1.5092685
[INFO] [1729174575.341989]: Calculated Dynamic ZMP: x=0.47596513201, y=-0.995496110218
[INFO] [1729174575.342119]: Calculated ZMP: x=0.47596513201, y=-0.995496110218
[INFO] [1729174575.441293]: Calculated Dynamic CoM: x=0.184449017152, y=-1.00231890322, z=26.2024082286
[INFO] [1729174575.441517]: Projected CoM on the ground: x=0.184449017152, y=-1.00231890322, z=0
[INFO] [1729174575.441679]: Calculated Moments: Mx=0.75463425, My=1.5092685
[INFO] [1729174575.441829]: Calculated Dynamic ZMP: x=0.455435112679, y=-1.06782738233
[INFO] [1729174575.441956]: Calculated ZMP: x=0.455435112679, y=-1.06782738233
[INFO] [1729174575.541331]: Calculated Dynamic CoM: x=0.233240895836, y=-1.00198382307, z=26.2019179469
[INFO] [1729174575.541605]: Projected CoM on the ground: x=0.233240895836, y=-1.00198382307, z=0
[INFO] [1729174575.541774]: Calculated Moments: Mx=0.75463425, My=1.5092685
[INFO] [1729174575.541947]: Calculated Dynamic ZMP: x=0.550900246888, y=-1.01665782527
[INFO] [1729174575.542074]: Calculated ZMP: x=0.550900246888, y=-1.01665782527
[INFO] [1729174575.641312]: Calculated Dynamic CoM: x=0.206065269912, y=-1.0018880939, z=26.20168956
[INFO] [1729174575.641574]: Projected CoM on the ground: x=0.206065269912, y=-1.0018880939, z=0
[INFO] [1729174575.641827]: Calculated Moments: Mx=0.75463425, My=1.5092685
[INFO] [1729174575.642026]: Calculated Dynamic ZMP: x=0.496180669879, y=-1.00639608029
[INFO] [1729174575.642353]: Calculated ZMP: x=0.496180669879, y=-1.00639608029
[INFO] [1729174575.741327]: Calculated Dynamic CoM: x=0.255111391993, y=-1.00202354418, z=26.2017300649
[INFO] [1729174575.741605]: Projected CoM on the ground: x=0.255111391993, y=-1.00202354418, z=0
[INFO] [1729174575.741848]: Calculated Moments: Mx=0.75463425, My=1.5092685
[INFO] [1729174575.742073]: Calculated Dynamic ZMP: x=0.594647225285, y=-1.01949385735
[INFO] [1729174575.742261]: Calculated ZMP: x=0.594647225285, y=-1.01949385735
[INFO] [1729174575.841446]: Calculated Dynamic CoM: x=0.249790825792, y=-1.0020180984, z=26.2018782691
[INFO] [1729174575.841828]: Projected CoM on the ground: x=0.249790825792, y=-1.0020180984, z=0
[INFO] [1729174575.842082]: Calculated Moments: Mx=0.75463425, My=1.5092685
[INFO] [1729174575.842291]: Calculated Dynamic ZMP: x=0.584052558054, y=-1.01929404886
[INFO] [1729174575.842501]: Calculated ZMP: x=0.584052558054, y=-1.01929404886
[INFO] [1729174575.941362]: Calculated Dynamic CoM: x=0.240952490579, y=-1.00191011119, z=26.2012783623
[INFO] [1729174575.941656]: Projected CoM on the ground: x=0.240952490579, y=-1.00191011119, z=0
[INFO] [1729174575.941892]: Calculated Moments: Mx=0.75463425, My=1.5092685
[INFO] [1729174575.942131]: Calculated Dynamic ZMP: x=0.565707534724, y=-1.00814365715
[INFO] [1729174575.942293]: Calculated ZMP: x=0.565707534724, y=-1.00814365715
[INFO] [1729174576.041375]: Calculated Dynamic CoM: x=0.276871018844, y=-1.00180039453, z=26.201600011
[INFO] [1729174576.041667]: Projected CoM on the ground: x=0.276871018844, y=-1.00180039453, z=0
[INFO] [1729174576.041896]: Calculated Moments: Mx=0.75463425, My=1.5092685
[INFO] [1729174576.042104]: Calculated Dynamic ZMP: x=0.637202744688, y=-0.996894397035
[INFO] [1729174576.042273]: Calculated ZMP: x=0.637202744688, y=-0.996894397035
[INFO] [1729174576.141359]: Calculated Dynamic CoM: x=0.244400950106, y=-1.00205925917, z=26.2012308305
[INFO] [1729174576.141642]: Projected CoM on the ground: x=0.244400950106, y=-1.00205925917, z=0
[INFO] [1729174576.141850]: Calculated Moments: Mx=0.75463425, My=1.5092685
[INFO] [1729174576.142001]: Calculated Dynamic ZMP: x=0.573295525278, y=-1.02408208428
[INFO] [1729174576.142144]: Calculated ZMP: x=0.573295525278, y=-1.02408208428
[INFO] [1729174576.241330]: Calculated Dynamic CoM: x=0.265141505719, y=-1.001776478, z=26.2015691739
[INFO] [1729174576.241608]: Projected CoM on the ground: x=0.265141505719, y=-1.001776478, z=0
[INFO] [1729174576.241865]: Calculated Moments: Mx=0.75463425, My=1.5092685
[INFO] [1729174576.242043]: Calculated Dynamic ZMP: x=0.613990661463, y=-0.99429209255
[INFO] [1729174576.242216]: Calculated ZMP: x=0.613990661463, y=-0.99429209255
[INFO] [1729174576.341322]: Calculated Dynamic CoM: x=0.245128676472, y=-1.00229279083, z=26.2011556844
[INFO] [1729174576.341607]: Projected CoM on the ground: x=0.245128676472, y=-1.00229279083, z=0
[INFO] [1729174576.341867]: Calculated Moments: Mx=0.75463425, My=1.5092685
[INFO] [1729174576.342071]: Calculated Dynamic ZMP: x=0.576380894418, y=-1.04905294037
[INFO] [1729174576.342265]: Calculated ZMP: x=0.576380894418, y=-1.04905294037
[INFO] [1729174576.441323]: Calculated Dynamic CoM: x=0.251188967086, y=-1.0016297455, z=26.2017655693
[INFO] [1729174576.441566]: Projected CoM on the ground: x=0.251188967086, y=-1.0016297455, z=0
[INFO] [1729174576.441739]: Calculated Moments: Mx=0.75463425, My=1.5092685
[INFO] [1729174576.441893]: Calculated Dynamic ZMP: x=0.5849517288, y=-0.978483913331
[INFO] [1729174576.442020]: Calculated ZMP: x=0.5849517288, y=-0.978483913331
[INFO] [1729174576.541274]: Calculated Dynamic CoM: x=0.271388539987, y=-1.00199148941, z=26.2010619793
[INFO] [1729174576.541556]: Projected CoM on the ground: x=0.271388539987, y=-1.00199148941, z=0
[INFO] [1729174576.541746]: Calculated Moments: Mx=0.75463425, My=1.5092685
[INFO] [1729174576.542226]: Calculated Dynamic ZMP: x=0.62725649249, y=-1.01535243144
[INFO] [1729174576.542400]: Calculated ZMP: x=0.62725649249, y=-1.01535243144
[INFO] [1729174576.641315]: Calculated Dynamic CoM: x=0.213244997064, y=-1.00145341953, z=26.2021933774
[INFO] [1729174576.641570]: Projected CoM on the ground: x=0.213244997064, y=-1.00145341953, z=0
[INFO] [1729174576.641764]: Calculated Moments: Mx=0.75463425, My=1.5092685
[INFO] [1729174576.642147]: Calculated Dynamic ZMP: x=0.50877279066, y=-0.952390835934
[INFO] [1729174576.642316]: Calculated ZMP: x=0.50877279066, y=-0.952390835934
[INFO] [1729174576.741439]: Calculated Dynamic CoM: x=0.255212250334, y=-1.00198254785, z=26.201240335
[INFO] [1729174576.741865]: Projected CoM on the ground: x=0.255212250334, y=-1.00198254785, z=0
[INFO] [1729174576.742111]: Calculated Moments: Mx=0.75463425, My=1.5092685
[INFO] [1729174576.742267]: Calculated Dynamic ZMP: x=0.594922300445, y=-1.01527450629
[INFO] [1729174576.742405]: Calculated ZMP: x=0.594922300445, y=-1.01527450629
[INFO] [1729174576.841319]: Calculated Dynamic CoM: x=0.241740118569, y=-1.00239289783, z=26.2018701339
[INFO] [1729174576.841577]: Projected CoM on the ground: x=0.241740118569, y=-1.00239289783, z=0
[INFO] [1729174576.841817]: Calculated Moments: Mx=0.75463425, My=1.5092685
[INFO] [1729174576.841990]: Calculated Dynamic ZMP: x=0.569523900322, y=-1.06044138146
[INFO] [1729174576.842157]: Calculated ZMP: x=0.569523900322, y=-1.06044138146
[INFO] [1729174576.941323]: Calculated Dynamic CoM: x=0.236827547502, y=-1.00215221193, z=26.2018793343
[INFO] [1729174576.941581]: Projected CoM on the ground: x=0.236827547502, y=-1.00215221193, z=0
[INFO] [1729174576.941783]: Calculated Moments: Mx=0.75463425, My=1.5092685
[INFO] [1729174576.941999]: Calculated Dynamic ZMP: x=0.558642078528, y=-1.035068442
[INFO] [1729174576.942168]: Calculated ZMP: x=0.558642078528, y=-1.035068442
[INFO] [1729174577.041326]: Calculated Dynamic CoM: x=0.269244338356, y=-1.00198547271, z=26.2016724147
[INFO] [1729174577.041583]: Projected CoM on the ground: x=0.269244338356, y=-1.00198547271, z=0
[INFO] [1729174577.041810]: Calculated Moments: Mx=0.75463425, My=1.5092685
[INFO] [1729174577.042025]: Calculated Dynamic ZMP: x=0.622906705594, y=-1.01486880867
[INFO] [1729174577.042198]: Calculated ZMP: x=0.622906705594, y=-1.01486880867
[INFO] [1729174577.141316]: Calculated Dynamic CoM: x=0.19416174467, y=-1.00203022539, z=26.202304229
[INFO] [1729174577.141607]: Projected CoM on the ground: x=0.19416174467, y=-1.00203022539, z=0
[INFO] [1729174577.141850]: Calculated Moments: Mx=0.75463425, My=1.5092685
[INFO] [1729174577.142048]: Calculated Dynamic ZMP: x=0.473545627889, y=-1.02588097397
[INFO] [1729174577.142247]: Calculated ZMP: x=0.473545627889, y=-1.02588097397
[INFO] [1729174577.241332]: Calculated Dynamic CoM: x=0.202270241645, y=-1.00200418269, z=26.2022743115
[INFO] [1729174577.241664]: Projected CoM on the ground: x=0.202270241645, y=-1.00200418269, z=0
[INFO] [1729174577.241892]: Calculated Moments: Mx=0.75463425, My=1.5092685
[INFO] [1729174577.242240]: Calculated Dynamic ZMP: x=0.489515003301, y=-1.02155088242
